runner_id,model_name,dataset_name,regularization,regularization_param,timestamp,quantization_method,criterion_name,optimizer_name,verbose,train_loss,test_loss,train_accuracy,test_accuracy,epoch_train_losses,epoch_test_losses,iterations,lr,device,batch_size,seed,pretrained,num_epochs,total_weights,l1_norm,l2_norm,max_weight,min_weight,model_size_mb
ishapira,lenet,MNIST,l_infinty,1.0,2023-11-18_20-17-37,,CrossEntropyLoss,Adam,True,0.007050355807567636,0.037752388276749115,99.78,99.04,"[0.12801131596565246, 0.07342776930729548, 0.05542639530102412, 0.047951958442727725, 0.03680640467156966, 0.03673666313489278, 0.0238953745889167, 0.030098815091451007, 0.026812497003873188, 0.018365273670355477, 0.015217720039188861, 0.014726660808424155, 0.016390413223517437, 0.013363124256829421, 0.012788890056312084, 0.012364086130261421, 0.009735322421292464, 0.011170717319721976, 0.006888865807031592, 0.007050355807567636]","[0.11931483302265405, 0.06601756015568971, 0.05292409140346572, 0.046637326216325166, 0.03998335362444632, 0.04222943764301017, 0.03312841010261327, 0.03988897891417146, 0.04221670893393457, 0.03079077473031357, 0.029053732428327202, 0.033282998160878194, 0.035851810309896245, 0.0311017033112701, 0.03991632017467055, 0.0329581290342845, 0.03555038820513582, 0.03624278037478216, 0.031246738699026173, 0.037752388276749115]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2839.320465564728,35.60249391198158,0.5154997110366821,-0.5396522879600525,0.16947174072265625
itaishapira,lenet,MNIST,l1,0.0001,2023-11-06_18-30-27,,,,,0.16634388454755147,0.15471202253103256,94.96166666666667,95.26,,,,0.001,cpu,256,42,,2.0,128576,1208.9922867417336,20.06513638794422,0.4251154363155365,-0.3801330327987671,0.490478515625
ishapira,lenet,FashionMNIST,l1,0.0001,2023-11-19_14-00-05,,CrossEntropyLoss,Adam,True,0.251360644753774,0.3107496974945068,90.82333333333334,89.01,"[0.5819159613291423, 0.48311981031099954, 0.45168426475524903, 0.38205287998517357, 0.3486449632644653, 0.34821784744262696, 0.33715771249135335, 0.31342911370595294, 0.3057056896686554, 0.29709185047149655, 0.2978974881966909, 0.2772709583441416, 0.2752245482603709, 0.27622568691571553, 0.27258191390037534, 0.27618808348973595, 0.2645268989721934, 0.2570359616279602, 0.24363735868136088, 0.251360644753774]","[0.6039712180137634, 0.5082144032478333, 0.4732097539424896, 0.40776754093170164, 0.37827487831115725, 0.3817361097335815, 0.37235913264751436, 0.3497609281539917, 0.34081187090873716, 0.33575470972061155, 0.3377769473075867, 0.3174060968399048, 0.3198853022098541, 0.3244962291717529, 0.3224784667015076, 0.3251197601318359, 0.3137426079273224, 0.30973558683395386, 0.2988959581375122, 0.3107496974945068]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,961.4094064831734,26.108103923499584,0.6176221966743469,-0.9072418808937073,0.16947174072265625
ishapira,resnet18,CIFAR-10,dropout,0.7,2023-11-18_14-02-14,,,,,0.6104378954315186,1.00319977350235,87.522,69.15,,,,0.001,cuda:0,256,42,False,20.0,11172042,293901.5327503681,543.5685717463493,0.5941002368927002,-0.5247220396995544,42.617958068847656
ishapira,lenet,MNIST,dropout,0.7,2023-11-18_18-17-28,,CrossEntropyLoss,Adam,True,0.07325078298648198,0.06537520735487341,97.88333333333334,98.12,"[0.3831973887125651, 0.20014865758419037, 0.15850811721086502, 0.13363867340882618, 0.12414554965496064, 0.10677771799961726, 0.10719624434312185, 0.10037907859881719, 0.09578389333486557, 0.08961533995668093, 0.08639367475509643, 0.08423707191944123, 0.08439595855871837, 0.08083942361871402, 0.07658274165093899, 0.07640945977568626, 0.07521676215132078, 0.0733150224328041, 0.07347002015511195, 0.07325078298648198]","[0.36091613936424255, 0.18066762855052948, 0.14246012466549873, 0.11840570267140865, 0.10957872871011495, 0.0957433611176908, 0.09413634681999683, 0.08866003541648387, 0.08208342010378837, 0.0795793062031269, 0.07573030863851309, 0.07497540617883205, 0.07609870688989759, 0.07450206605419517, 0.07029477439373731, 0.0691748010277748, 0.06804957849755883, 0.06574271093308925, 0.06543734160214662, 0.06537520735487341]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,3551.1930791139603,47.58066666126251,0.5412793159484863,-0.5157082080841064,0.16947174072265625
ishapira,lenet,MNIST,l1,0.01,2023-11-18_18-25-01,,CrossEntropyLoss,Adam,True,2.302219770940145,2.3021747203826903,11.236666666666666,11.35,"[2.3022812276204427, 2.302345176442464, 2.3022890013376873, 2.302236166381836, 2.3022957745869954, 2.302283494567871, 2.3022191630045574, 2.302222643661499, 2.30231816368103, 2.302231920750936, 2.302237788772583, 2.302181988143921, 2.3022129660288493, 2.302253099822998, 2.302290297826131, 2.3023055449167886, 2.3021575061798094, 2.302250723393758, 2.3021593748728435, 2.302219770940145]","[2.3022515686035154, 2.3023229698181154, 2.3022539848327637, 2.3021804977416993, 2.3022749126434325, 2.3022614025115966, 2.302190394592285, 2.3021917083740235, 2.302285511779785, 2.302191061401367, 2.302211183166504, 2.302141960144043, 2.3021818550109865, 2.3022238082885744, 2.30225206489563, 2.3022789016723633, 2.3021278049468994, 2.30223362159729, 2.3021138217926027, 2.3021747203826903]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,5.46323152538389,0.09095165960025042,0.028761278837919235,-0.005713467951864004,0.16947174072265625
itaishapira,lenet,MNIST,batch_norm,,2023-11-07_07-17-41,,,,,0.008407477353016536,0.040014848673783125,99.77666666666667,98.89,,,,0.001,cpu,256,42,,10.0,128664,7551.252374142408,61.79473730921745,1.6085025072097778,-0.502826452255249,0.490814208984375
alexo,lenet,MNIST,batch_norm,,2023-11-18_11-37-15,dynamic_quantization,,,,0.008457510361820459,0.03970449495117646,99.76,98.9,,,,0.001,cpu,256,42,False,,252263,14785.243943184614,102.51989108324051,1.6085025072097778,-0.5047982931137085,0.24819564819335938
alexo,lenet,MNIST,batch_norm,,2023-11-18_11-31-53,static_quantization,,,,0.008407476783295472,0.04001484493806202,99.77666666666667,98.89,,,,0.001,cpu,256,42,False,,249717,14642.896500620991,96.20408940687776,1.6085025072097778,-0.5047982931137085,0.23848342895507812
ishapira,lenet,FashionMNIST,l2,0.0003,2023-11-19_15-08-47,,CrossEntropyLoss,Adam,True,0.22430049540996552,0.29584066919088364,91.81666666666666,89.28,"[0.5603009166399637, 0.4782825239340464, 0.4316635365009308, 0.3945696762084961, 0.3606127707163493, 0.33458972516059876, 0.3282916444301605, 0.3106817963520686, 0.3105561616897583, 0.2903268388589223, 0.29330812474886575, 0.28411608618100487, 0.27458380743662514, 0.2677023671388626, 0.25833820996284484, 0.24942387046813966, 0.2376997961918513, 0.26300433343251545, 0.23315437014102935, 0.22430049540996552]","[0.5793914433002472, 0.49680934982299807, 0.4548535174846649, 0.4182497941493988, 0.3852953775882721, 0.3646420914411545, 0.3608354268789291, 0.34702544503211974, 0.350211874961853, 0.33373043718338014, 0.3350788185119629, 0.33200844705104826, 0.32526823947429656, 0.3182969452619553, 0.31261455352306367, 0.3089966487288475, 0.30009917714595796, 0.3245591639280319, 0.30152444896698, 0.29584066919088364]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1640.3229789733887,27.677274703979492,0.637391209602356,-0.606696367263794,0.16947174072265625
ishapira,lenet,MNIST,l2,0.0003,2023-11-19_14-28-40,,CrossEntropyLoss,Adam,True,0.018194821347792944,0.0322954561901046,99.47333333333333,98.91,"[0.19696158825556437, 0.10393103099068006, 0.07852295603752137, 0.06635758393208185, 0.05532423974474271, 0.050130841017266115, 0.04798353481888771, 0.03664940229554971, 0.032086095164219536, 0.032408768168091774, 0.036019338911771774, 0.030479080307483673, 0.027277209920684498, 0.02557265453239282, 0.023099571500221888, 0.020964625554780167, 0.017933012494444848, 0.019088244150268534, 0.017291681414842604, 0.018194821347792944]","[0.18255608776807786, 0.0955716640740633, 0.0699003124602139, 0.0635300599873066, 0.053298894982598724, 0.049339086485747245, 0.0529226859588176, 0.04264043709980324, 0.03908113873265684, 0.037736376136541364, 0.04290620780698955, 0.042608789454307405, 0.03796525444947183, 0.03782353527788073, 0.0337548416798003, 0.034008512028260156, 0.03177891776524484, 0.03071269137170166, 0.03383689806726761, 0.0322954561901046]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1385.7647213935852,23.246496960520744,0.44921159744262695,-0.5445930361747742,0.16947174072265625
ishapira,lenet,FashionMNIST,l1,0.0002,2023-11-19_14-05-22,,CrossEntropyLoss,Adam,True,0.2811829207261403,0.3285905270457268,89.785,88.39,"[0.6056925989468892, 0.5293853101889292, 0.47898870649337766, 0.41178185772895814, 0.404851487827301, 0.38008498304684957, 0.36019411075909935, 0.3527754632472992, 0.3397513121922811, 0.33438279740015664, 0.323771221669515, 0.33053578035036724, 0.3145795705874761, 0.31186609211762745, 0.3054906780719757, 0.317258510128657, 0.29378343588511147, 0.2865659493287404, 0.2922002681891123, 0.2811829207261403]","[0.6280889750480652, 0.5496196352481842, 0.5059340193748474, 0.4356846635341644, 0.42865451469421384, 0.40755357627868655, 0.390266695022583, 0.38179293513298035, 0.37388104639053343, 0.36733272385597227, 0.35684885897636415, 0.365308118391037, 0.3512104300260544, 0.35041628663539887, 0.3445707762718201, 0.3551351550579071, 0.3372689830541611, 0.3290773959875107, 0.3345006386756897, 0.3285905270457268]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,582.1005904525518,22.730603516101837,0.8575601577758789,-0.7386356592178345,0.16947174072265625
ishapira,lenet,FashionMNIST,none,,2023-11-19_13-33-37,,CrossEntropyLoss,Adam,True,0.22569119798342388,0.30629759452342986,91.76666666666667,89.32,"[0.6667856488545736, 0.5308896069844564, 0.4806092488606771, 0.41781766484578453, 0.385931272427241, 0.3749013137817383, 0.34568837780952455, 0.33323409450848895, 0.3170928438663483, 0.3180714215437571, 0.2894477598667145, 0.2808409502983093, 0.26656387927532194, 0.26229682744344074, 0.25395677580833437, 0.24491439442634583, 0.25142840067545574, 0.2410462152481079, 0.2452858396689097, 0.22569119798342388]","[0.6834321927070618, 0.5525430987834931, 0.51133527135849, 0.44369674367904666, 0.4135101556301117, 0.40304229743480685, 0.3795839288711548, 0.3707579071998596, 0.35712355697154996, 0.3605390939235687, 0.3376890647888184, 0.33039751868247985, 0.3210263383150101, 0.3209076917648315, 0.314296865105629, 0.30863158824443815, 0.3187262768030167, 0.30915115220546724, 0.32243175177574157, 0.30629759452342986]",4700.0,0.001,cuda:0,256,42,False,20.0,128576,11861.437227249146,95.7472585439682,0.6407925486564636,-1.9333405494689941,0.490478515625
ishapira,resnet18,CIFAR-10,l2,0.001,2023-11-18_14-46-49,,,,,0.3217996944999695,0.8361646119117737,88.774,74.66,,,,0.001,cuda:0,256,42,False,20.0,11172042,9760.320379972458,78.45433330535889,0.3922814130783081,-0.3162399232387543,42.617958068847656
itaishapira,lenet,MNIST,l1,0.001,2023-11-07_07-36-38,,,,,0.1194740470647812,0.11333741947412491,96.325,96.61,,,,0.001,cpu,256,42,,10.0,128576,261.74950695363805,15.187406593933702,0.7525362968444824,-0.5967004895210266,0.490478515625
ishapira,resnet18,CIFAR-10,l_infinty,0.1,2023-11-18_15-04-30,,,,,0.09816951249361038,1.6652877477645873,96.812,69.02,,,,0.001,cuda:0,256,42,False,20.0,11172042,305749.36790180206,568.7935348153114,0.5735265612602234,-0.610370934009552,42.617958068847656
itaishapira,lenet,MNIST,dropout,0.3,2023-11-06_18-26-20,,,,,0.11146700596412024,0.10136978957355022,96.56666666666666,96.68,,,,0.001,cpu,256,42,,2.0,128576,9273.749505519867,56.75707000494003,0.3716829717159271,-0.4041072130203247,0.490478515625
ishapira,resnet18,CIFAR-10,none,,2023-11-18_11-59-09,,,,,2.307241887512207,2.3072419204711916,10.0,10.0,,,,0.1,cuda:0,128,42,False,100.0,11679912,2549906.2016601562,5442.834281921387,4.754021644592285,-19.132516860961914,44.555328369140625
ishapira,lenet,MNIST,l2,0.01,2023-11-18_19-10-20,,CrossEntropyLoss,Adam,True,0.11698185298840205,0.10713629601597786,96.92333333333333,97.22,"[0.20269353714783986, 0.1577763489484787, 0.1371871255993843, 0.1319303818424543, 0.12826929937998455, 0.11931634690761567, 0.1199301577448845, 0.1351709763209025, 0.12569608449141184, 0.1150520716826121, 0.11446187335252762, 0.12975435072183608, 0.11520940436522166, 0.11604188781181972, 0.1184633653918902, 0.11932794625759124, 0.12584935778776804, 0.11832573398351669, 0.1316571276942889, 0.11698185298840205]","[0.1850395763039589, 0.14275338214039804, 0.12552703181505204, 0.12017605855464936, 0.11627664444446564, 0.111100022944808, 0.10996097220778465, 0.12121316618323326, 0.11238784523308278, 0.10378189717829227, 0.10515634786337615, 0.12022617352604865, 0.10295538830012083, 0.105215175896883, 0.10586387000977993, 0.10957157010436058, 0.11325755072236061, 0.1079529876857996, 0.12043086713850498, 0.10713629601597786]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,493.0609965994954,12.06918953359127,0.35428282618522644,-0.2787899672985077,0.16947174072265625
ishapira,resnet18,CIFAR-10,l1,0.0001,2023-11-18_14-24-55,,,,,0.6100809313583374,0.851880104637146,78.748,70.91,,,,0.001,cuda:0,256,42,False,20.0,11172042,5299.7338790893555,69.85376786440611,0.6455270051956177,-0.5246355533599854,42.617958068847656
ishapira,resnet18,CIFAR-10,l_infinty,0.01,2023-11-18_15-08-55,,,,,0.08723080849647522,1.5883058153152465,97.168,68.87,,,,0.001,cuda:0,256,42,False,20.0,11172042,313956.66280686855,586.8006461262703,0.5872116088867188,-0.6634835004806519,42.617958068847656
itaishapira,lenet,FashionMNIST,none,,2023-11-07_08-15-12,,,,,0.3098265011151632,0.3530068966150284,88.57333333333334,87.12,,,,0.001,cpu,256,42,,10.0,128576,9287.632750868797,70.55649362504482,0.598757266998291,-1.4795109033584595,0.490478515625
ishapira,lenet,MNIST,l1,0.0009,2023-11-19_14-14-40,,CrossEntropyLoss,Adam,True,0.07628097501397132,0.06843345009759068,97.75333333333333,97.95,"[0.2504925210316976, 0.18349153228998183, 0.1618722926457723, 0.13962414536476137, 0.1231879213809967, 0.11292974259853363, 0.11233388430277506, 0.1191729962348938, 0.10457299519379934, 0.09586562957366307, 0.09343888749281565, 0.1004975902557373, 0.0901328139980634, 0.08992701812783876, 0.08249532136122385, 0.09133225074807803, 0.0836406957467397, 0.08437365988095602, 0.08224891557296117, 0.07628097501397132]","[0.22985964953899385, 0.1636174637913704, 0.14789630051255226, 0.12446279872655869, 0.10808087572455406, 0.09816889783889056, 0.09807057230174542, 0.10387636290043592, 0.09609738141298294, 0.08389656579196453, 0.08122804287225008, 0.08680386156737804, 0.07941529455184937, 0.07853270280435681, 0.07202313316464425, 0.08001254765987396, 0.07451063725799321, 0.07506438449025155, 0.07341184775233268, 0.06843345009759068]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,195.26326950313523,16.534598308149725,0.9061451554298401,-0.7353501319885254,0.16947174072265625
ishapira,lenet,FashionMNIST,l1,0.0007,2023-11-19_14-31-53,,CrossEntropyLoss,Adam,True,0.36528245274225873,0.39032288908958435,86.86166666666666,85.86,"[0.6853164372444153, 0.593317666721344, 0.5341747144699097, 0.5211281136194865, 0.49244383498827615, 0.47405185000101724, 0.47589441447257996, 0.4391604838848114, 0.4327702826023102, 0.4373612360954285, 0.4095483172575633, 0.40121229750315346, 0.3990151542663574, 0.38828748474121094, 0.3816402592976888, 0.37779611004193625, 0.3642598073164622, 0.360253892882665, 0.365599720621109, 0.36528245274225873]","[0.7063792148590088, 0.6162573505878448, 0.5566694070339203, 0.5434470049858093, 0.5180693895816803, 0.49412871241569517, 0.4975265968322754, 0.45813616909980776, 0.4500735889911652, 0.45613750042915346, 0.42873277316093444, 0.41948431396484376, 0.4199212029933929, 0.4129554792404175, 0.404925888967514, 0.40277916505336764, 0.3851985261917114, 0.38463891978263853, 0.3854126012802124, 0.39032288908958435]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,256.5859997160733,17.815605676500127,1.3696181774139404,-0.9141178131103516,0.16947174072265625
ishapira,lenet,MNIST,l2,0.0007,2023-11-19_14-49-43,,CrossEntropyLoss,Adam,True,0.0220037509004275,0.0330413645517081,99.37166666666667,98.91,"[0.13906414065361022, 0.10548645562728245, 0.08896425613164902, 0.05614983884294828, 0.053713570725917814, 0.05013219887018204, 0.046644536908467614, 0.03842783234318097, 0.04513322864373525, 0.03420732004145781, 0.032329417895277344, 0.038097016493727764, 0.030206470103065174, 0.03237310070469975, 0.03166211372216542, 0.02842558101415634, 0.02855074044764042, 0.030265671495596568, 0.02499803964247306, 0.0220037509004275]","[0.12529894973188638, 0.08919889299422502, 0.08522497790008783, 0.049797329644486306, 0.052327681303024294, 0.04886391959805041, 0.05070200228132307, 0.03961586627960205, 0.04763197868354618, 0.03937030716463923, 0.03854514222051948, 0.0428422062728554, 0.03639184583080932, 0.04200001981556416, 0.039727860755845903, 0.035565334075968714, 0.0391083933387883, 0.03931268392810598, 0.03430542254662141, 0.0330413645517081]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1049.5789050906897,19.066829152405262,0.5035350322723389,-0.42815500497817993,0.16947174072265625
ishapira,lenet,MNIST,l2,0.0001,2023-11-18_19-40-24,,CrossEntropyLoss,Adam,True,0.013753443143765132,0.036733288962370714,99.585,98.78,"[0.17528325735727945, 0.0942361138979594, 0.07723597501516342, 0.06236935094793638, 0.053478143016497295, 0.048319854334990184, 0.041067825414737066, 0.034242607867717746, 0.03135136527220408, 0.03213980154792468, 0.02561891418149074, 0.023174222844466567, 0.020413208603858948, 0.016729659946759543, 0.020288010557492575, 0.015324052343269189, 0.014699688856800397, 0.015684258665889503, 0.01729956687813004, 0.013753443143765132]","[0.16192625969052316, 0.08710517434328795, 0.07382917191125453, 0.06166352439373732, 0.05168507060334086, 0.048712950498610734, 0.044676030985545366, 0.040224627763498576, 0.03860106249572709, 0.04350637962128967, 0.034560678845644, 0.036544958295382096, 0.035332140021258965, 0.03283678131632041, 0.03797776926248334, 0.03444619945899467, 0.033269747449096755, 0.03935329687568592, 0.04213008135561831, 0.036733288962370714]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1761.043423473835,27.98056171834469,0.4807671904563904,-0.4856596291065216,0.16947174072265625
itaishapira,lenet,MNIST,l_infinty,0.01,2023-11-06_18-34-16,,,,,0.16904611988067628,0.15717340923547746,94.92166666666667,95.02,,,,0.001,cpu,256,42,,2.0,128576,6723.380960583687,43.60757005214691,0.3564075827598572,-0.2937365472316742,0.490478515625
ishapira,resnet18,CIFAR-10,l2,0.01,2023-11-18_14-41-55,,,,,1.2614798070526123,1.2892639171600342,53.19,53.28,,,,0.001,cuda:0,256,42,False,20.0,11172042,1448.749302148819,23.820667415857315,0.26143205165863037,-0.24282169342041016,42.617958068847656
itaishapira,lenet,FashionMNIST,l_infinty,0.1,2023-11-07_08-50-21,,,,,0.32769465861320496,0.36551687870025634,87.94833333333334,86.68,,,,0.001,cpu,256,42,,10.0,128576,9103.6802713871,68.13014084100723,0.5198007225990295,-0.7978033423423767,0.490478515625
itaishapira,lenet,MNIST,dropout,0.5,2023-11-06_18-26-58,,,,,0.15639900647799174,0.14754584391713144,95.48666666666666,95.56,,,,0.001,cpu,256,42,,2.0,128576,10089.966976046562,60.50541923940182,0.31929799914360046,-0.3703545928001404,0.490478515625
ishapira,lenet,MNIST,dropout,0.5,2023-11-18_18-10-02,,CrossEntropyLoss,Adam,True,0.03354192798833052,0.03349207036839798,98.99166666666666,98.89,"[0.1898041391789913, 0.11976817228794098, 0.09517878101666769, 0.0854313503742218, 0.06858343091011047, 0.06703664606412252, 0.06008573386669159, 0.056243445536742605, 0.05101335155963898, 0.05057585048675537, 0.04678071275850137, 0.04436821998357773, 0.04358573654294014, 0.041052672132849695, 0.03978014308872322, 0.03901960037748019, 0.03589965592026711, 0.03717349339326223, 0.035236552379528684, 0.03354192798833052]","[0.1707275472640991, 0.10486117459833622, 0.0825636301022023, 0.07610372990444303, 0.06055034379661083, 0.06097863573767245, 0.05398826080225408, 0.051015107440203426, 0.0484755781121552, 0.04790868931636214, 0.04454211494382471, 0.042337980938144025, 0.039997497971635314, 0.03988441601926461, 0.03762250527013093, 0.037007713074609636, 0.03537388106966391, 0.037145407936628905, 0.03362707893084735, 0.03349207036839798]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,3522.60484033823,46.071748957037926,0.5693918466567993,-0.5215597152709961,0.16947174072265625
ishapira,resnet18,CIFAR-10,l_infinty,0.1,2023-11-18_15-03-26,,,,,0.09816951249361038,1.6652877477645873,96.812,69.02,,,,0.001,cuda:0,256,42,False,20.0,11172042,305749.36790180206,568.7935348153114,0.5735265612602234,-0.610370934009552,42.617958068847656
ishapira,resnet18,CIFAR-10,l1,0.0005,2023-11-18_14-30-05,,,,,1.2190252155303956,1.2457622381210327,55.948,55.46,,,,0.001,cuda:0,256,42,False,20.0,11172042,1875.018916606903,31.766262352466583,0.8575285077095032,-0.6736304759979248,42.617958068847656
itaishapira,resnet18,CIFAR-10,batch_norm,,2023-11-07_16-57-08,,,,,0.13828163357019424,0.9983771855354309,95.16,73.64,,,,0.001,cpu,256,42,,10.0,11699112,306986.07511913776,3093.4780585467815,67.10294342041016,-7.8662495613098145,44.628570556640625
itaishapira,lenet,FashionMNIST,l1,0.1,2023-11-07_08-30-23,,,,,6.90107069905599,6.901070584869385,10.0,10.0,,,,0.001,cpu,256,42,,10.0,128576,16.07615504669957,0.13084628689102829,0.013865964487195015,-0.0006291143945418298,0.490478515625
itaishapira,lenet,MNIST,l2,0.0001,2023-11-06_18-33-04,,,,,0.15847639088630677,0.14261328967809678,95.27166666666666,95.58,,,,0.001,cpu,256,42,,2.0,128576,2441.634025335312,27.938270181417465,0.4410918653011322,-0.2988220155239105,0.490478515625
alexo,lenet,MNIST,l2,0.0001,2023-11-18_11-40-03,dynamic_quantization,,,,0.1584763897895813,0.14261327978968621,95.27166666666666,95.58,,,,0.001,cpu,256,42,False,,252175,4613.924388170242,47.82975873351097,1.0,-0.2988220155239105,0.24785995483398438
alexo,lenet,MNIST,l2,0.0001,2023-11-18_11-36-06,static_quantization,,,,0.158476389781634,0.14261327978968621,95.27166666666666,95.58,,,,0.001,cpu,256,42,False,,249627,4435.192531354725,40.132784225046635,0.4933028221130371,-0.2618285119533539,0.23814010620117188
itaishapira,lenet,MNIST,l_infinty,0.001,2023-11-06_18-34-51,,,,,0.12146427580515544,0.1131735184058547,96.25333333333333,96.61,,,,0.001,cpu,256,42,,2.0,128576,6719.155166685581,43.935467287898064,0.3432345688343048,-0.34339600801467896,0.490478515625
ishapira,lenet,FashionMNIST,l2,0.0001,2023-11-19_14-58-10,,CrossEntropyLoss,Adam,True,0.22124480714003245,0.29499750385284423,91.73833333333333,89.33,"[0.5443524109840393, 0.458317448091507, 0.4073889115492503, 0.3600571781953176, 0.3476749359766642, 0.3208713501771291, 0.3052986523946126, 0.3002751869360606, 0.2803705543994904, 0.27911125752131144, 0.2640026598294576, 0.2665275383869807, 0.24289913492997486, 0.23728629641532897, 0.23474141618410746, 0.23029296644131342, 0.22819388772646587, 0.2189004469871521, 0.21552104953130086, 0.22124480714003245]","[0.5642680685043335, 0.48407584357261657, 0.43807970209121705, 0.3922490545511246, 0.38140234107971194, 0.35953402471542356, 0.3443823485851288, 0.3408096004962921, 0.3236626286745071, 0.3300401279449463, 0.3162840219020844, 0.32136232213974, 0.29980556092262267, 0.29766548528671266, 0.30024816422462464, 0.2949482500076294, 0.2970261468410492, 0.29102975497245787, 0.2943091656684875, 0.29499750385284423]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2147.445788383484,33.71169936656952,0.46332889795303345,-0.8439033627510071,0.16947174072265625
ishapira,resnet18,CIFAR-10,l2,0.0001,2023-11-18_14-53-15,,,,,0.09802395303010941,1.4116252960205078,96.778,71.55,,,,0.001,cuda:0,256,42,False,20.0,11172042,43195.2271065712,202.95938169956207,0.4710713326931,-0.4782494902610779,42.617958068847656
ishapira,resnet18,CIFAR-10,l_infinty,0.01,2023-11-18_15-10-04,,,,,0.08723080849647522,1.5883058153152465,97.168,68.87,,,,0.001,cuda:0,256,42,False,20.0,11172042,313956.66280686855,586.8006461262703,0.5872116088867188,-0.6634835004806519,42.617958068847656
ishapira,lenet,MNIST,l2,0.0002,2023-11-19_14-21-39,,CrossEntropyLoss,Adam,True,0.01159097937742869,0.028617631328478457,99.675,99.05,"[0.14989566693703332, 0.087728800034523, 0.06020134278535843, 0.05287532909810543, 0.038966217662890754, 0.03696131946047147, 0.032364405892292655, 0.03840931808749835, 0.03750051687459151, 0.027588597646355628, 0.02597198710044225, 0.0217025698274374, 0.02448690014531215, 0.016170699076354503, 0.018808617613712948, 0.01725578468963504, 0.020229159502933424, 0.014299015926818053, 0.018783205237984657, 0.01159097937742869]","[0.14630593637228012, 0.0839408861130476, 0.05898757186532021, 0.055156775233149526, 0.04308009670302272, 0.04472911783009768, 0.04134558478668332, 0.04303767497763038, 0.04999675629734993, 0.03939474317021668, 0.03583287302399985, 0.034788519012369214, 0.03916647603646852, 0.030328368604835124, 0.034671488443855196, 0.0319445292558521, 0.03691488859523088, 0.032074126503430306, 0.035950621326453984, 0.028617631328478457]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1543.6615155637264,24.68705128133297,0.6455839276313782,-0.5432246923446655,0.16947174072265625
itaishapira,lenet,FashionMNIST,l_infinty,0.001,2023-11-07_08-55-10,,,,,0.33691884060700733,0.37181923747062684,87.72333333333333,86.46,,,,0.001,cpu,256,42,,10.0,128576,9482.786939799786,73.1018696129322,0.38368019461631775,-1.1845718622207642,0.490478515625
ishapira,lenet,MNIST,l1,0.005,2023-11-18_18-32-33,,CrossEntropyLoss,Adam,True,2.3015644344329833,2.3014380348205568,11.236666666666666,11.35,"[2.301498496500651, 2.3015485507965088, 2.3016072602589923, 2.3016135728200275, 2.3015642512003582, 2.3016391824086506, 2.301589944966634, 2.301639677810669, 2.301637211227417, 2.30159079729716, 2.3015746802012127, 2.301550347518921, 2.3015634761810304, 2.3015375649770102, 2.301560642115275, 2.3015526228586833, 2.3015831826527915, 2.3015902060190836, 2.301598500061035, 2.3015644344329833]","[2.301367919921875, 2.301416802597046, 2.301498441696167, 2.301446678543091, 2.3014455863952636, 2.3015094009399415, 2.3014720821380616, 2.3015150051116944, 2.3015047466278076, 2.3014726150512694, 2.301455907058716, 2.3014249992370606, 2.3014432445526123, 2.3014217178344727, 2.301459679031372, 2.301418369674683, 2.301480788421631, 2.3014405265808104, 2.3015059169769287, 2.3014380348205568]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,5.588195439253468,0.15414092026185244,0.0789143443107605,-0.047439079731702805,0.16947174072265625
ishapira,lenet,FashionMNIST,l1,0.001,2023-11-19_14-47-39,,CrossEntropyLoss,Adam,True,0.4582792052586873,0.4916282901763916,83.33333333333333,82.17,"[0.7584059230486552, 0.6943609700838724, 0.686800914700826, 0.6158782592455546, 0.6030803276379904, 0.5762696730295817, 0.5548333391507466, 0.5538139279365539, 0.5213918693542481, 0.5137198991457621, 0.4993903373082479, 0.5067414048194885, 0.4904597647031148, 0.47648861293792727, 0.46787745742797854, 0.46087061012585956, 0.4653753271738688, 0.4616410505135854, 0.44940392729441325, 0.4582792052586873]","[0.7740387638092041, 0.7206307478904724, 0.7131598772525788, 0.6462929183483124, 0.6334960634231568, 0.6092496983528137, 0.5922830296993256, 0.5845291300773621, 0.5556694244861603, 0.5500006897449493, 0.5366904211044311, 0.536501985836029, 0.5264461922168732, 0.5096892924785614, 0.5022517338275909, 0.49636253428459165, 0.5026084475755691, 0.49525253868103025, 0.48306953139305114, 0.4916282901763916]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,180.60041266866028,15.730109568452463,0.6620709300041199,-1.891852855682373,0.16947174072265625
