runner_id,model_name,dataset_name,regularization,regularization_param,timestamp,quantization_method,criterion_name,optimizer_name,verbose,train_loss,test_loss,train_accuracy,test_accuracy,epoch_train_losses,epoch_test_losses,iterations,lr,device,batch_size,seed,pretrained,num_epochs,total_weights,l1_norm,l2_norm,max_weight,min_weight,model_size_mb,path,lr_scheduler
ishapira,lenet,MNIST,l1,0.0005,2023-11-18_18-47-38,,CrossEntropyLoss,Adam,True,0.06348399971922239,0.06079153554141521,98.135,98.19,"[0.19854697620868683, 0.12544484796921412, 0.10679865339199703, 0.10257369403044382, 0.09072473551630973, 0.10122342007160187, 0.08030544596711794, 0.08294031121730805, 0.07216471452713012, 0.07389834620157877, 0.06888184862931569, 0.06832859155933062, 0.0626940975745519, 0.07024122234582901, 0.06366658124923706, 0.06511354831457138, 0.07053236691057682, 0.0606735768198967, 0.056324614508946734, 0.06348399971922239]","[0.179718150472641, 0.11036602462530136, 0.09429806253612041, 0.08975511173009873, 0.07989004493206739, 0.09284918157458305, 0.06845395048558713, 0.07410197427943349, 0.06645952564626932, 0.06529654254093767, 0.061560480719804765, 0.06515663629844785, 0.05602123905047774, 0.06587113510593771, 0.05707023428231478, 0.05940092474222183, 0.06417204593196511, 0.055311897975951436, 0.054081833730451764, 0.06079153554141521]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,264.3560494654812,17.468391014495865,0.9970716834068298,-0.6497988700866699,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l1_0.0005_2023-11-18_18-47-38,
ishapira,lenet,MNIST,l1,0.0005,2023-11-20_11-22-40,dynamic_quantization,,,,0.06348400022188823,0.06079153554141521,98.135,98.19,,,,0.001,cuda:0,256,42,False,,85855,426.7175671281293,29.78209485253319,1.0,-0.6497988700866699,0.08924484252929688,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l1_0.0005_2023-11-18_18-47-38,
ishapira,resnet18,CIFAR-10,none,,2023-11-18_13-45-33,,,,,0.07689098008155823,1.5548721128463745,97.512,70.28,,,,0.001,cuda:0,256,42,False,20.0,11679912,307789.4666557312,604.619668841362,0.5943582653999329,-1.1360790729522705,44.555328369140625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_none_None_2023-11-18_13-45-33,
ishapira,resnet18,CIFAR-10,dropout,0.3,2023-11-18_13-51-08,,,,,0.15181026590824126,1.3217635751724244,95.246,69.69,,,,0.001,cuda:0,256,42,False,20.0,11172042,312904.89956355095,586.4602912068367,0.6055442690849304,-0.582756757736206,42.617958068847656,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_dropout_0.3_2023-11-18_13-51-08,
ishapira,resnet18,CIFAR-10,dropout,0.3,2023-11-20_13-38-16,dynamic_quantization,,,,0.5271635155105591,1.687299845123291,76.144,57.06,,,,0.001,cuda:0,256,42,False,,11177153,313117.7780151367,590.7444925308228,1.0,-0.582756757736206,42.608158111572266,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_dropout_0.3_2023-11-18_13-51-08,
ishapira,lenet,MNIST,l_infinty,0.1,2023-11-19_15-17-45,,CrossEntropyLoss,Adam,True,0.008437043871109684,0.03559507842213716,99.735,99.08,"[0.15891864870786668, 0.09805535734891892, 0.06418066923618317, 0.05810096887350082, 0.04897428324818611, 0.04419178382953008, 0.039487265092134474, 0.025172340842088064, 0.031592811402430136, 0.030420045683781306, 0.020795840700467427, 0.01709465426442524, 0.016964184875413776, 0.016263787854711213, 0.010955436883866788, 0.011408727324257295, 0.00978716078226765, 0.01193746523031344, 0.012263728381196657, 0.008437043871109684]","[0.14159582144618035, 0.09008626965656877, 0.06211112767830491, 0.05669134039524942, 0.05474729043217376, 0.05079882746748626, 0.048905856624431907, 0.03454981400249526, 0.0429325323025696, 0.04074190052202903, 0.036808730286732316, 0.03619890915770084, 0.0356041770493146, 0.039072670616331746, 0.033257053757086395, 0.04156113134461921, 0.037427750462410043, 0.039899811177789526, 0.04291215179754072, 0.03559507842213716]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2709.002080053091,34.59020371735096,0.5738341808319092,-0.5135016441345215,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_0.1_2023-11-19_15-17-45,
ishapira,lenet,MNIST,l_infinty,0.1,2023-11-20_10-26-13,dynamic_quantization,,,,0.008437044409662486,0.0355950756944796,99.735,99.08,,,,0.001,cuda:0,256,42,False,,85855,5163.190105825663,61.04900215566158,1.0,-0.5135016441345215,0.08924484252929688,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_0.1_2023-11-19_15-17-45,
ishapira,resnet18,CIFAR-10,l2,0.1,2023-11-18_14-36-15,,,,,2.3025889274597167,2.302588920211792,10.0,10.0,,,,0.001,cuda:0,256,42,False,20.0,11172042,5.860191504092654,0.11012693797238171,0.006169378757476807,-0.003989955876022577,42.617958068847656,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_l2_0.1_2023-11-18_14-36-15,
ishapira,lenet,MNIST,l_infinty,1.0,2023-11-19_15-31-38,,CrossEntropyLoss,Adam,True,0.024977575039553144,0.0589817840186879,99.10166666666667,98.36,"[0.12586942237615587, 0.07639551884333293, 0.06460875003536543, 0.05807079621553421, 0.0394821589315931, 0.0360899649053812, 0.028155841378370922, 0.028236780390143393, 0.02216484219034513, 0.020413435067857304, 0.025176344648996988, 0.02020097995897134, 0.01613890854623169, 0.011275834813714027, 0.012016550340627631, 0.013242317187786103, 0.013177696634472037, 0.012557267441352209, 0.014870648204286893, 0.024977575039553144]","[0.115085966424644, 0.06725155259110034, 0.057450513235479596, 0.05688567074164748, 0.040859890285832805, 0.03705422049835324, 0.0333485815692693, 0.03228982898052782, 0.032053819582238796, 0.029487520708912054, 0.03665813846066594, 0.03339741002991795, 0.036556032721418885, 0.028998722378723325, 0.02949246360841207, 0.040681583422515544, 0.037426762185851115, 0.038288820929732174, 0.04552230184162036, 0.0589817840186879]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2813.9120858311653,35.64555437862873,0.45527249574661255,-0.504692554473877,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_1_2023-11-19_15-31-38,
ishapira,lenet,FashionMNIST,l_infinty,0.01,2023-11-19_15-55-43,,CrossEntropyLoss,Adam,True,0.21074251964092255,0.2989507800579071,92.19,89.28,"[0.6226806761423747, 0.4657763302008311, 0.4356571952342987, 0.4004671641667684, 0.37964299172560373, 0.34649444891611736, 0.3114631755828857, 0.3011696036020915, 0.28244430066744486, 0.2764480083545049, 0.26874764943917595, 0.260641597255071, 0.25738941871325177, 0.24447706259091695, 0.23850400069554648, 0.22891642224788666, 0.2261251740217209, 0.22107415107885997, 0.24269120413462322, 0.21074251964092255]","[0.6522874256134034, 0.49002183265686033, 0.46571351988315585, 0.4303225147008896, 0.4182556087017059, 0.3871263723492622, 0.35904698452949524, 0.3463294948577881, 0.32943208059072493, 0.32883710312843323, 0.3261662327528, 0.3220256758570671, 0.325974764752388, 0.31309936907291414, 0.3098846298933029, 0.3024777976512909, 0.2969998146533966, 0.30083541510105133, 0.3297783761978149, 0.2989507800579071]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2876.0376183986664,39.396637320518494,0.6955432891845703,-0.9515818357467651,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_FashionMNIST_l_infinty_0.01_2023-11-19_15-55-43,
ishapira,resnet18,CIFAR-10,none,,2023-11-19_20-02-24,,CrossEntropyLoss,SGD,True,5.360538563167211e-05,2.4564400066375733,100.0,73.18,"[1.4149865089035034, 1.3125333361816407, 1.0654280521392823, 0.9391783194160461, 0.8677311544418335, 0.7614384984016418, 0.7333027416992187, 0.5679174607276917, 0.5168251554107666, 0.4537312837409973, 0.3759767494297028, 0.2954672437953949, 0.2724777140235901, 0.28795127007484433, 0.20692524509429933, 0.17062931218624114, 0.14891026834011079, 0.12576220446586608, 0.13333029161453247, 0.10863895245552063, 0.12757263472557068, 0.12019063539028167, 0.09072491794586182, 0.12104115130424499, 0.07813360011100769, 0.08259382256031036, 0.07055852850079536, 0.05334126294374466, 0.09096997606277465, 0.0637704547214508, 0.0739014907604456, 0.05249026648163795, 0.06392181298196316, 0.03885555750727653, 0.03634011641323567, 0.028273710523843764, 0.05891877555906773, 0.03233509503722191, 0.030019308621585368, 0.03673762853562832, 0.0418183535438776, 0.03894986351370811, 0.03006882342338562, 0.041662234814167025, 0.012753885616660118, 0.024148805221989752, 0.028435961393117905, 0.04460878702759743, 0.0370098640871048, 0.01636113440334797, 0.014399034738540649, 0.015080969192385673, 0.01700195467799902, 0.02037632687151432, 0.03361386609077453, 0.022853650695085527, 0.017837790687307717, 0.01819910364881158, 0.020342089715003966, 0.016223360887765884, 0.016008428925573828, 0.012226848329156638, 0.0327515849596262, 0.013845656304657459, 0.030252279195785523, 0.02233986549410969, 0.008607566844988614, 0.027808307025860995, 0.013845275414921343, 0.03538039484731853, 0.025425559253692626, 0.018631875929012894, 0.026736316505670547, 0.01650060186803341, 0.007289008123688399, 0.0005258080378174782, 0.0003570247657457367, 0.00029532180819660423, 0.00025586561289499515, 0.00022657321588136255, 0.00020448880447540433, 0.00018704217764548958, 0.00017258689587004483, 0.00016031632230849936, 0.00014978930635377766, 0.0001408276299200952, 0.00013292862358968706, 0.00012582192543428392, 0.00011953412767034024, 0.00011393338739173487, 0.00010881713743787259, 0.00010418584970815573, 9.993694650940597e-05, 9.608627433422953e-05, 9.243792826542631e-05, 8.916713353712112e-05, 8.609056683490053e-05, 8.324351755203679e-05, 8.058330284780823e-05, 7.810995444189757e-05, 7.579091848456301e-05, 7.360989555716515e-05, 7.153955603484064e-05, 6.958664193400181e-05, 6.774498520884663e-05, 6.599218445335282e-05, 6.432312624063343e-05, 6.276701128226705e-05, 6.126535997376777e-05, 5.984609244624153e-05, 5.849119749851525e-05, 5.7185245673172176e-05, 5.7084539378993215e-05, 5.6982129542157055e-05, 5.688250703504309e-05, 5.6780909499502744e-05, 5.668233183212578e-05, 5.658247953047976e-05, 5.648296481696889e-05, 5.6383646111935376e-05, 5.628636451438069e-05, 5.61887878656853e-05, 5.609182842075825e-05, 5.599463154328987e-05, 5.589690378168598e-05, 5.580071200849488e-05, 5.570541119435802e-05, 5.5609838711097835e-05, 5.551541992696002e-05, 5.542080158716999e-05, 5.5326279746368525e-05, 5.523286040173844e-05, 5.513921874575317e-05, 5.504598091938533e-05, 5.4951612518634645e-05, 5.48594070202671e-05, 5.476802617777139e-05, 5.467719165841117e-05, 5.458491982659325e-05, 5.449451098917052e-05, 5.4404090603347866e-05, 5.431344303302467e-05, 5.422405831050128e-05, 5.413337153848261e-05, 5.4044286608695984e-05, 5.3955263994866983e-05, 5.386781355598941e-05, 5.377916070166975e-05, 5.3692550695850514e-05, 5.360538563167211e-05]","[1.425931796836853, 1.3657268626213073, 1.1465594371795653, 1.071770078754425, 1.0248992380142212, 0.9745838272094727, 1.0097579158782959, 0.9360682272911072, 0.9580167157173157, 0.9392388108253479, 0.9780346228599548, 0.9825956528663635, 1.0206016273021699, 1.0633201717376708, 1.1147571893692017, 1.1485706184387208, 1.191574831533432, 1.372566965484619, 1.3879219808578491, 1.3516001033782958, 1.5715321907043458, 1.5178661485671998, 1.5250033502578735, 1.512029979801178, 1.4923916822433472, 1.4836060689926147, 1.6646976524353028, 1.6325430768013, 1.63622352809906, 1.6801951360702514, 1.729380373764038, 1.6846380525588989, 1.7171681329727173, 1.716312180709839, 1.7478621654510498, 1.7714926399230957, 1.9071891616821288, 1.8291758125305175, 1.7296059394836425, 1.7445800128936768, 1.9333360466003418, 1.8419912111282348, 1.8247284753799438, 1.8450501445770264, 1.9423545700073241, 1.9137343551635742, 1.8183452991485596, 1.8722948112487794, 2.0083332916259766, 2.1117395610809324, 1.9253101472854615, 2.0143584268569947, 2.1424774616241455, 1.9544108165740968, 2.050281364822388, 2.0415605278015136, 2.0037729314804076, 2.074407731246948, 2.063418269538879, 2.0580430644989014, 2.0804045875549315, 2.086758090209961, 2.0644232458114624, 2.1272008403778075, 2.1084970264434815, 2.0997406087875365, 2.21294365234375, 2.3120144721984865, 2.193966735458374, 2.194893978691101, 2.241968246841431, 2.0866518869400026, 2.0238796039581297, 2.1471732166290285, 2.2683865224838256, 2.214115871047974, 2.230204662513733, 2.243760213470459, 2.2560957624435423, 2.2670411382675173, 2.277245620727539, 2.2867532817840575, 2.295490041923523, 2.3039704458236696, 2.311969957923889, 2.3194539867401125, 2.3268240522384644, 2.333717967796326, 2.3403686178207397, 2.3466254749298097, 2.3525861267089843, 2.3583917140960695, 2.364051032066345, 2.3695101766586304, 2.3747757165908814, 2.3798715465545652, 2.3849696336746216, 2.389645474243164, 2.394332588005066, 2.3988988273620606, 2.403336805343628, 2.4076004758834837, 2.411921884727478, 2.416084669303894, 2.4201020904541015, 2.424036168861389, 2.427904490661621, 2.431704243850708, 2.4354256898880005, 2.439080442428589, 2.44273378238678, 2.446241605567932, 2.4465195665359496, 2.4468012243270874, 2.447073828125, 2.4473580307006837, 2.447630898284912, 2.4479093866348265, 2.448185398483276, 2.4484624210357664, 2.4487353801727294, 2.4490089599609375, 2.4492829624176027, 2.4495535554885866, 2.4498291723251344, 2.4500969345092773, 2.4503673252105713, 2.45063946018219, 2.4509094610214235, 2.4511796216964723, 2.4514452978134154, 2.4517150726318357, 2.4519819368362428, 2.452249231338501, 2.4525230503082276, 2.4527854026794436, 2.453054154586792, 2.45331783618927, 2.453577975463867, 2.453844352340698, 2.4541066999435426, 2.454371198272705, 2.454632590675354, 2.4548913091659545, 2.4551504323959352, 2.4554125982284547, 2.455667448806763, 2.455927527809143, 2.456187543106079, 2.4564400066375733]",29400.0,0.01,cuda:0,256,42,False,150.0,11172042,230219.26598739624,408.22054946422577,1.2247602939605713,-0.8747304677963257,42.617958068847656,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_none_None_2023-11-19_20-02-24,
ishapira,resnet18,CIFAR-10,none,,2023-11-20_13-36-42,dynamic_quantization,,,,5.3605387595016506e-05,2.4564400341033936,100.0,73.18,,,,0.001,cuda:0,256,42,False,,11177153,230491.94927978516,412.27842807769775,1.0,-0.590441107749939,42.608158111572266,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_none_None_2023-11-19_20-02-24,
ishapira,lenet,MNIST,l_infinty,0.1,2023-11-18_20-02-44,,CrossEntropyLoss,Adam,True,0.011689152530953288,0.039457476525377934,99.58,98.95,"[0.16419986687501273, 0.08893503992557526, 0.06144935001532237, 0.051782409512996674, 0.04870402960379919, 0.04394742334783077, 0.03547671890606483, 0.025066704601049424, 0.02329306341856718, 0.021672270090381304, 0.01927159999758005, 0.016400800444185733, 0.017900783802072207, 0.019041337143381437, 0.019815670098364352, 0.011801629302029808, 0.01452251604894797, 0.012291280655314525, 0.022463864666223524, 0.011689152530953288]","[0.14625116530656815, 0.08176275549605488, 0.05759755432605743, 0.048474865702539685, 0.049413873971998694, 0.04577716024564579, 0.04052687590317801, 0.03189557745652273, 0.03339975665332749, 0.03278771209511906, 0.03340491075967438, 0.031017484208755195, 0.03473927513163071, 0.03899147717519663, 0.03984506356157363, 0.036540432865871116, 0.0375761521268636, 0.03698175762141764, 0.04745180215311702, 0.039457476525377934]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2727.099936246872,34.60551981627941,0.5572009086608887,-0.5900546312332153,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_0.1_2023-11-18_20-02-44,
ishapira,lenet,MNIST,l_infinty,0.1,2023-11-20_10-26-35,dynamic_quantization,,,,0.011689152503510316,0.039457476525377934,99.58,98.95,,,,0.001,cuda:0,256,42,False,,85855,5197.6210778951645,60.941901579499245,1.0,-0.5877407193183899,0.08924484252929688,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_0.1_2023-11-18_20-02-44,
ishapira,lenet,FashionMNIST,l2,0.0007,2023-11-19_15-29-49,,CrossEntropyLoss,Adam,True,0.24800604865550996,0.31203450269699096,90.80833333333334,88.86,"[0.5396239494800568, 0.44879846738179524, 0.44903498126665753, 0.38801328996022544, 0.3595776412963867, 0.34748803095817565, 0.3283818678061167, 0.32175915157000223, 0.31106996231079104, 0.31889269886016847, 0.29968539026578267, 0.27790481311480203, 0.27177190712292987, 0.2597934535264969, 0.2633607197920481, 0.2627965781291326, 0.27905442759195964, 0.252703228632609, 0.2511019721190135, 0.24800604865550996]","[0.5621316741466522, 0.4732472372055054, 0.47992415833473206, 0.4174525167942047, 0.39129528894424437, 0.3819452121257782, 0.3660913554430008, 0.3592140716075897, 0.3515980339050293, 0.36606677556037903, 0.34601206064224244, 0.3269291644573212, 0.3222054401397705, 0.31600085678100587, 0.3219861312389374, 0.32388052897453307, 0.3417163398742676, 0.31480503754615785, 0.3146633219242096, 0.31203450269699096]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1372.4111304879189,24.168826416134834,0.5174447298049927,-0.5931486487388611,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_FashionMNIST_l2_0.0007_2023-11-19_15-29-49,
ishapira,lenet,MNIST,l2,0.05,2023-11-18_19-02-44,,CrossEntropyLoss,Adam,True,2.3015073602040608,2.301467420578003,11.236666666666666,11.35,"[2.301663051732381, 2.3016345465342205, 2.301531909942627, 2.30152892443339, 2.3015072315216063, 2.3015264713287356, 2.3015207761128744, 2.301577282333374, 2.301546835454305, 2.3015088676452637, 2.3015026643117267, 2.301471782048543, 2.30155990079244, 2.3015371245066323, 2.30156558748881, 2.301505180486043, 2.301569862874349, 2.3014810839335125, 2.301563212712606, 2.3015073602040608]","[2.3016048728942873, 2.301587251281738, 2.3014867546081543, 2.301447576904297, 2.301432751464844, 2.3014436332702637, 2.301479838180542, 2.3014657081604004, 2.3014622722625733, 2.3014696491241455, 2.301422554397583, 2.3014251529693603, 2.3014655715942385, 2.3014361640930177, 2.3014888690948485, 2.301479811477661, 2.301554032897949, 2.3013976570129393, 2.301522109603882, 2.301467420578003]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,0.19681322531496354,0.08771489687851033,0.060548797249794006,-0.05212521553039551,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.05_2023-11-18_19-02-44,
ishapira,lenet,MNIST,l2,0.05,2023-11-20_11-26-56,dynamic_quantization,,,,2.3015073561350503,2.301467420578003,11.236666666666666,11.35,,,,0.001,cuda:0,256,42,False,,85855,3.0192239567283554,3.0040815265908103,1.0,-0.00041429646080359817,0.08924484252929688,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.05_2023-11-18_19-02-44,
ishapira,lenet,FashionMNIST,l_infinty,100.0,2023-11-19_16-11-14,,CrossEntropyLoss,Adam,True,0.20733341437180838,0.2950407322883606,92.18833333333333,89.78,"[0.5680802754402161, 0.4452212811946869, 0.3922744886080424, 0.3706767442385356, 0.36250961920420327, 0.32448064233462015, 0.2982478728373845, 0.2953682582219442, 0.27744232110977174, 0.2668246999422709, 0.2680630754073461, 0.25822480692863464, 0.25524757947921756, 0.24172017004489899, 0.2371013175090154, 0.23367255036830903, 0.23088292729854584, 0.21079661519527434, 0.20507013239860536, 0.20733341437180838]","[0.5870600210189819, 0.4694075595378876, 0.415539684343338, 0.399602219748497, 0.3960575610637665, 0.3621200970172882, 0.3345684730052948, 0.3360167419910431, 0.3230448865413666, 0.3140975921154022, 0.3180120656490326, 0.3105606825351715, 0.31075185351371765, 0.30386933043003084, 0.3025917062282562, 0.30685484981536865, 0.3102167459011078, 0.29230391874313355, 0.2920391160726547, 0.2950407322883606]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,3049.2339884638786,40.08544659614563,0.6251708269119263,-0.908456563949585,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_FashionMNIST_l_infinty_100_2023-11-19_16-11-14,
ishapira,lenet,MNIST,l2,0.0008,2023-11-19_14-56-45,,CrossEntropyLoss,Adam,True,0.027621579600373904,0.037845778864249585,99.24166666666666,98.75,"[0.1674472363471985, 0.09870470481117566, 0.07398017910321554, 0.07870190965135893, 0.056714398286739985, 0.05463178673783938, 0.04626173181931178, 0.03904439203540484, 0.03846827853520711, 0.041388520043094956, 0.03382771795292695, 0.031927716135481995, 0.02818495131134987, 0.027604672827323276, 0.029903585664431253, 0.0282914820988973, 0.03739471446077029, 0.027305078559120496, 0.027384011919796468, 0.027621579600373904]","[0.14599083663076162, 0.08552927559167146, 0.06725492510646582, 0.06690336140356958, 0.053033496886864304, 0.05825080831479281, 0.04242490869350731, 0.040153078063577416, 0.04027484325319529, 0.04359029324278235, 0.03381575051639229, 0.03875762951001525, 0.033314484076946975, 0.03354295192174613, 0.037946062838658694, 0.03434783239830285, 0.04083059366419911, 0.03433550051841885, 0.03297693269699812, 0.037845778864249585]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1035.9247747063637,18.929833989590406,0.5222737193107605,-0.4416784346103668,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.0008_2023-11-19_14-56-45,
ishapira,lenet,MNIST,l2,0.0008,2023-11-20_10-24-03,dynamic_quantization,,,,0.0276215805431207,0.03784577742777765,99.24166666666666,98.75,,,,0.001,cuda:0,256,42,False,,85855,1900.1423584520817,33.29672722518444,1.0,-0.4416784346103668,0.08924484252929688,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.0008_2023-11-19_14-56-45,
ishapira,resnet18,CIFAR-10,dropout,0.3,2023-11-18_13-51-10,,,,,0.15181026590824126,1.3217635751724244,95.246,69.69,,,,0.001,cuda:0,256,42,False,20.0,11172042,312904.89956355095,586.4602912068367,0.6055442690849304,-0.582756757736206,42.617958068847656,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_dropout_0.3_2023-11-18_13-51-10,
ishapira,resnet18,CIFAR-10,dropout,0.3,2023-11-20_13-38-43,dynamic_quantization,,,,0.5213681531333924,1.677517144393921,75.956,56.63,,,,0.001,cuda:0,256,42,False,,11177153,313117.7780151367,590.7444925308228,1.0,-0.582756757736206,42.608158111572266,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_dropout_0.3_2023-11-18_13-51-10,
ishapira,lenet,MNIST,l_infinty,100.0,2023-11-18_20-32-30,,CrossEntropyLoss,Adam,True,0.008084644902000825,0.03272594054287183,99.74,99.13,"[0.14464297712643942, 0.08332308859825134, 0.05604295555551847, 0.04844280076424281, 0.04223720322102308, 0.041932655269404255, 0.029086707991361618, 0.028573251008987426, 0.02339490331535538, 0.028747521164019903, 0.022156800006826717, 0.020516833982865017, 0.015257038216168682, 0.017431471665700277, 0.011339428787026554, 0.014354421853770812, 0.009012867687394222, 0.0076659714759637915, 0.006567372695294519, 0.008084644902000825]","[0.12866311774253844, 0.07348036626130343, 0.051240036547742784, 0.04757585519291461, 0.04126342565715313, 0.04456717167673632, 0.03391531279142946, 0.03461765366485342, 0.03133687798138708, 0.037166916462779045, 0.03349440941996872, 0.03264054598249495, 0.032231415037682745, 0.03635664774907054, 0.02790639047913719, 0.03155091654900461, 0.029565530770155602, 0.03313914512778574, 0.02964449009471573, 0.03272594054287183]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2771.037928342819,35.418624207377434,0.5546760559082031,-0.4862017333507538,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_100_2023-11-18_20-32-30,
ishapira,lenet,MNIST,l2,0.005,2023-11-18_19-17-50,,CrossEntropyLoss,Adam,True,0.072375349766016,0.07053951735273004,98.055,97.99,"[0.17571167685190836, 0.11058800641695658, 0.10225708988706271, 0.09550881859064102, 0.09221519820292791, 0.09251499133507411, 0.08839627290566762, 0.0846236933986346, 0.09127759296099344, 0.0788639377673467, 0.08198476371367773, 0.07943825264573097, 0.08011956378618876, 0.0930081747452418, 0.08144762840270996, 0.07702473161617915, 0.07452488604784012, 0.08147381592988968, 0.0739958494067192, 0.072375349766016]","[0.16148991034030916, 0.09739712773710489, 0.09065242440700531, 0.08751145916506647, 0.08598179049193859, 0.08340319292619824, 0.08158680384233594, 0.07608316637724638, 0.08741346420794725, 0.07211169141680002, 0.07570218440294266, 0.07331421275585889, 0.07470415661260486, 0.08707185116112232, 0.07476003300324083, 0.06859118666276336, 0.06926359071284532, 0.07535175397247076, 0.06830078411102294, 0.07053951735273004]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,607.8523490428925,13.756472263485193,0.42950132489204407,-0.3221597969532013,0.16947174072265625,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.005_2023-11-18_19-17-50,
ishapira,lenet,MNIST,l2,0.005,2023-11-20_11-28-24,dynamic_quantization,,,,0.07237534934480985,0.07053951735273004,98.055,97.99,,,,0.001,cuda:0,256,42,False,,85855,1094.9368951916695,24.63790854625404,1.0,-0.3221597969532013,0.08924484252929688,/n/home12/ishapira/git_connection/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.005_2023-11-18_19-17-50,
