runner_id,model_name,dataset_name,regularization,regularization_param,train_loss,test_loss,train_accuracy,test_accuracy,timestamp,lr,device,batch_size,seed,pretrained,total_weights,total_trainable_weights,l1_norm,l2_norm,max_weight,min_weight,model_size_mb,quantization_method,criterion_name,optimizer_name,verbose,epoch_train_losses,epoch_test_losses,iterations,num_epochs
itaishapira,lenet,MNIST,layer_norm,,0.007296538895973936,0.046749741208401974,99.80166666666666,98.74,2023-11-07_07-20-25,0.001,cpu,256,42,,137536,0,12082.133629858494,147.112001568079,1.3365424871444702,-0.5655544996261597,0.524658203125,,,,,,,,10.0
alexo,lenet,MNIST,layer_norm,,0.007296539194571476,0.0467497309625498,99.80166666666666,98.74,2023-11-18_11-37-33,0.001,cpu,256,42,False,261135,0,19082.192986547947,186.27840700745583,1.3365424871444702,-0.567772388458252,0.2820396423339844,dynamic_quantization,,,,,,,
alexo,lenet,MNIST,layer_norm,,0.007296539041399956,0.0467497309625498,99.80166666666666,98.74,2023-11-18_11-32-20,0.001,cpu,256,42,False,258589,22,18938.826807573438,179.73385100066662,1.3365424871444702,-0.567772388458252,0.2723274230957031,static_quantization,,,,,,,
ishapira,resnet18,CIFAR-10,l2,0.0005,0.1597382539844513,1.0671106874465943,94.64,73.72,2023-11-18_14-58-55,0.001,cuda:0,256,42,False,11172042,0,16738.977956295013,110.82324576377869,0.4005109667778015,-0.312115877866745,42.617958068847656,,,,,,,,20.0
ishapira,lenet,MNIST,{'l_infinty': 1},1.0,0.007050355807567636,0.037752388276749115,99.78,99.04,2023-11-18_20-17-37,0.001,cuda:0,256,42,False,44426,0,2839.320465564728,35.60249391198158,0.5154997110366821,-0.5396522879600525,0.16947174072265625,,CrossEntropyLoss,Adam,True,"[0.12801131596565246, 0.07342776930729548, 0.05542639530102412, 0.047951958442727725, 0.03680640467156966, 0.03673666313489278, 0.0238953745889167, 0.030098815091451007, 0.026812497003873188, 0.018365273670355477, 0.015217720039188861, 0.014726660808424155, 0.016390413223517437, 0.013363124256829421, 0.012788890056312084, 0.012364086130261421, 0.009735322421292464, 0.011170717319721976, 0.006888865807031592, 0.007050355807567636]","[0.11931483302265405, 0.06601756015568971, 0.05292409140346572, 0.046637326216325166, 0.03998335362444632, 0.04222943764301017, 0.03312841010261327, 0.03988897891417146, 0.04221670893393457, 0.03079077473031357, 0.029053732428327202, 0.033282998160878194, 0.035851810309896245, 0.0311017033112701, 0.03991632017467055, 0.0329581290342845, 0.03555038820513582, 0.03624278037478216, 0.031246738699026173, 0.037752388276749115]",4700.0,20.0
itaishapira,lenet,MNIST,l1,0.0001,0.16634388454755147,0.15471202253103256,94.96166666666667,95.26,2023-11-06_18-30-27,0.001,cpu,256,42,,128576,0,1208.9922867417336,20.06513638794422,0.4251154363155365,-0.3801330327987671,0.490478515625,,,,,,,,2.0
ishapira,resnet18,CIFAR-10,dropout,0.7,0.6104378954315186,1.00319977350235,87.522,69.15,2023-11-18_14-02-14,0.001,cuda:0,256,42,False,11172042,0,293901.5327503681,543.5685717463493,0.5941002368927002,-0.5247220396995544,42.617958068847656,,,,,,,,20.0
ishapira,lenet,MNIST,{'dropout': 0.7},0.7,0.07325078298648198,0.06537520735487341,97.88333333333334,98.12,2023-11-18_18-17-28,0.001,cuda:0,256,42,False,44426,0,3551.1930791139603,47.58066666126251,0.5412793159484863,-0.5157082080841064,0.16947174072265625,,CrossEntropyLoss,Adam,True,"[0.3831973887125651, 0.20014865758419037, 0.15850811721086502, 0.13363867340882618, 0.12414554965496064, 0.10677771799961726, 0.10719624434312185, 0.10037907859881719, 0.09578389333486557, 0.08961533995668093, 0.08639367475509643, 0.08423707191944123, 0.08439595855871837, 0.08083942361871402, 0.07658274165093899, 0.07640945977568626, 0.07521676215132078, 0.0733150224328041, 0.07347002015511195, 0.07325078298648198]","[0.36091613936424255, 0.18066762855052948, 0.14246012466549873, 0.11840570267140865, 0.10957872871011495, 0.0957433611176908, 0.09413634681999683, 0.08866003541648387, 0.08208342010378837, 0.0795793062031269, 0.07573030863851309, 0.07497540617883205, 0.07609870688989759, 0.07450206605419517, 0.07029477439373731, 0.0691748010277748, 0.06804957849755883, 0.06574271093308925, 0.06543734160214662, 0.06537520735487341]",4700.0,20.0
ishapira,lenet,MNIST,{'l1': 0.01},0.01,2.302219770940145,2.3021747203826903,11.236666666666666,11.35,2023-11-18_18-25-01,0.001,cuda:0,256,42,False,44426,0,5.46323152538389,0.09095165960025042,0.028761278837919235,-0.005713467951864004,0.16947174072265625,,CrossEntropyLoss,Adam,True,"[2.3022812276204427, 2.302345176442464, 2.3022890013376873, 2.302236166381836, 2.3022957745869954, 2.302283494567871, 2.3022191630045574, 2.302222643661499, 2.30231816368103, 2.302231920750936, 2.302237788772583, 2.302181988143921, 2.3022129660288493, 2.302253099822998, 2.302290297826131, 2.3023055449167886, 2.3021575061798094, 2.302250723393758, 2.3021593748728435, 2.302219770940145]","[2.3022515686035154, 2.3023229698181154, 2.3022539848327637, 2.3021804977416993, 2.3022749126434325, 2.3022614025115966, 2.302190394592285, 2.3021917083740235, 2.302285511779785, 2.302191061401367, 2.302211183166504, 2.302141960144043, 2.3021818550109865, 2.3022238082885744, 2.30225206489563, 2.3022789016723633, 2.3021278049468994, 2.30223362159729, 2.3021138217926027, 2.3021747203826903]",4700.0,20.0
itaishapira,lenet,MNIST,batch_norm,,0.008407477353016536,0.040014848673783125,99.77666666666667,98.89,2023-11-07_07-17-41,0.001,cpu,256,42,,128664,0,7551.252374142408,61.79473730921745,1.6085025072097778,-0.502826452255249,0.490814208984375,,,,,,,,10.0
alexo,lenet,MNIST,batch_norm,,0.008457510361820459,0.03970449495117646,99.76,98.9,2023-11-18_11-37-15,0.001,cpu,256,42,False,252263,0,14785.243943184614,102.51989108324051,1.6085025072097778,-0.5047982931137085,0.24819564819335938,dynamic_quantization,,,,,,,
alexo,lenet,MNIST,batch_norm,,0.008407476783295472,0.04001484493806202,99.77666666666667,98.89,2023-11-18_11-31-53,0.001,cpu,256,42,False,249717,22,14642.896500620991,96.20408940687776,1.6085025072097778,-0.5047982931137085,0.23848342895507812,static_quantization,,,,,,,
ishapira,resnet18,CIFAR-10,l2,0.001,0.3217996944999695,0.8361646119117737,88.774,74.66,2023-11-18_14-46-49,0.001,cuda:0,256,42,False,11172042,0,9760.320379972458,78.45433330535889,0.3922814130783081,-0.3162399232387543,42.617958068847656,,,,,,,,20.0
itaishapira,lenet,MNIST,l1,0.001,0.1194740470647812,0.11333741947412491,96.325,96.61,2023-11-07_07-36-38,0.001,cpu,256,42,,128576,0,261.74950695363805,15.187406593933702,0.7525362968444824,-0.5967004895210266,0.490478515625,,,,,,,,10.0
ishapira,resnet18,CIFAR-10,l_infinty,0.1,0.09816951249361038,1.6652877477645873,96.812,69.02,2023-11-18_15-04-30,0.001,cuda:0,256,42,False,11172042,0,305749.36790180206,568.7935348153114,0.5735265612602234,-0.610370934009552,42.617958068847656,,,,,,,,20.0
itaishapira,lenet,MNIST,dropout,0.3,0.11146700596412024,0.10136978957355022,96.56666666666666,96.68,2023-11-06_18-26-20,0.001,cpu,256,42,,128576,0,9273.749505519867,56.75707000494003,0.3716829717159271,-0.4041072130203247,0.490478515625,,,,,,,,2.0
ishapira,resnet18,CIFAR-10,none,,2.307241887512207,2.3072419204711916,10.0,10.0,2023-11-18_11-59-09,0.1,cuda:0,128,42,False,11679912,0,2549906.2016601562,5442.834281921387,4.754021644592285,-19.132516860961914,44.555328369140625,,,,,,,,100.0
ishapira,lenet,MNIST,{'l2': 0.01},0.01,0.11698185298840205,0.10713629601597786,96.92333333333333,97.22,2023-11-18_19-10-20,0.001,cuda:0,256,42,False,44426,0,493.0609965994954,12.06918953359127,0.35428282618522644,-0.2787899672985077,0.16947174072265625,,CrossEntropyLoss,Adam,True,"[0.20269353714783986, 0.1577763489484787, 0.1371871255993843, 0.1319303818424543, 0.12826929937998455, 0.11931634690761567, 0.1199301577448845, 0.1351709763209025, 0.12569608449141184, 0.1150520716826121, 0.11446187335252762, 0.12975435072183608, 0.11520940436522166, 0.11604188781181972, 0.1184633653918902, 0.11932794625759124, 0.12584935778776804, 0.11832573398351669, 0.1316571276942889, 0.11698185298840205]","[0.1850395763039589, 0.14275338214039804, 0.12552703181505204, 0.12017605855464936, 0.11627664444446564, 0.111100022944808, 0.10996097220778465, 0.12121316618323326, 0.11238784523308278, 0.10378189717829227, 0.10515634786337615, 0.12022617352604865, 0.10295538830012083, 0.105215175896883, 0.10586387000977993, 0.10957157010436058, 0.11325755072236061, 0.1079529876857996, 0.12043086713850498, 0.10713629601597786]",4700.0,20.0
ishapira,resnet18,CIFAR-10,l1,0.0001,0.6100809313583374,0.851880104637146,78.748,70.91,2023-11-18_14-24-55,0.001,cuda:0,256,42,False,11172042,0,5299.7338790893555,69.85376786440611,0.6455270051956177,-0.5246355533599854,42.617958068847656,,,,,,,,20.0
ishapira,resnet18,CIFAR-10,l_infinty,0.01,0.08723080849647522,1.5883058153152465,97.168,68.87,2023-11-18_15-08-55,0.001,cuda:0,256,42,False,11172042,0,313956.66280686855,586.8006461262703,0.5872116088867188,-0.6634835004806519,42.617958068847656,,,,,,,,20.0
itaishapira,lenet,FashionMNIST,none,,0.3098265011151632,0.3530068966150284,88.57333333333334,87.12,2023-11-07_08-15-12,0.001,cpu,256,42,,128576,0,9287.632750868797,70.55649362504482,0.598757266998291,-1.4795109033584595,0.490478515625,,,,,,,,10.0
ishapira,lenet,MNIST,{'l2': 0.0001},0.0001,0.013753443143765132,0.036733288962370714,99.585,98.78,2023-11-18_19-40-24,0.001,cuda:0,256,42,False,44426,0,1761.043423473835,27.98056171834469,0.4807671904563904,-0.4856596291065216,0.16947174072265625,,CrossEntropyLoss,Adam,True,"[0.17528325735727945, 0.0942361138979594, 0.07723597501516342, 0.06236935094793638, 0.053478143016497295, 0.048319854334990184, 0.041067825414737066, 0.034242607867717746, 0.03135136527220408, 0.03213980154792468, 0.02561891418149074, 0.023174222844466567, 0.020413208603858948, 0.016729659946759543, 0.020288010557492575, 0.015324052343269189, 0.014699688856800397, 0.015684258665889503, 0.01729956687813004, 0.013753443143765132]","[0.16192625969052316, 0.08710517434328795, 0.07382917191125453, 0.06166352439373732, 0.05168507060334086, 0.048712950498610734, 0.044676030985545366, 0.040224627763498576, 0.03860106249572709, 0.04350637962128967, 0.034560678845644, 0.036544958295382096, 0.035332140021258965, 0.03283678131632041, 0.03797776926248334, 0.03444619945899467, 0.033269747449096755, 0.03935329687568592, 0.04213008135561831, 0.036733288962370714]",4700.0,20.0
itaishapira,lenet,MNIST,l_infinty,0.01,0.16904611988067628,0.15717340923547746,94.92166666666667,95.02,2023-11-06_18-34-16,0.001,cpu,256,42,,128576,0,6723.380960583687,43.60757005214691,0.3564075827598572,-0.2937365472316742,0.490478515625,,,,,,,,2.0
ishapira,resnet18,CIFAR-10,l2,0.01,1.2614798070526123,1.2892639171600342,53.19,53.28,2023-11-18_14-41-55,0.001,cuda:0,256,42,False,11172042,0,1448.749302148819,23.820667415857315,0.26143205165863037,-0.24282169342041016,42.617958068847656,,,,,,,,20.0
itaishapira,lenet,FashionMNIST,l_infinty,0.1,0.32769465861320496,0.36551687870025634,87.94833333333334,86.68,2023-11-07_08-50-21,0.001,cpu,256,42,,128576,0,9103.6802713871,68.13014084100723,0.5198007225990295,-0.7978033423423767,0.490478515625,,,,,,,,10.0
itaishapira,lenet,MNIST,dropout,0.5,0.15639900647799174,0.14754584391713144,95.48666666666666,95.56,2023-11-06_18-26-58,0.001,cpu,256,42,,128576,0,10089.966976046562,60.50541923940182,0.31929799914360046,-0.3703545928001404,0.490478515625,,,,,,,,2.0
ishapira,lenet,MNIST,{'dropout': 0.5},0.5,0.03354192798833052,0.03349207036839798,98.99166666666666,98.89,2023-11-18_18-10-02,0.001,cuda:0,256,42,False,44426,0,3522.60484033823,46.071748957037926,0.5693918466567993,-0.5215597152709961,0.16947174072265625,,CrossEntropyLoss,Adam,True,"[0.1898041391789913, 0.11976817228794098, 0.09517878101666769, 0.0854313503742218, 0.06858343091011047, 0.06703664606412252, 0.06008573386669159, 0.056243445536742605, 0.05101335155963898, 0.05057585048675537, 0.04678071275850137, 0.04436821998357773, 0.04358573654294014, 0.041052672132849695, 0.03978014308872322, 0.03901960037748019, 0.03589965592026711, 0.03717349339326223, 0.035236552379528684, 0.03354192798833052]","[0.1707275472640991, 0.10486117459833622, 0.0825636301022023, 0.07610372990444303, 0.06055034379661083, 0.06097863573767245, 0.05398826080225408, 0.051015107440203426, 0.0484755781121552, 0.04790868931636214, 0.04454211494382471, 0.042337980938144025, 0.039997497971635314, 0.03988441601926461, 0.03762250527013093, 0.037007713074609636, 0.03537388106966391, 0.037145407936628905, 0.03362707893084735, 0.03349207036839798]",4700.0,20.0
ishapira,resnet18,CIFAR-10,l_infinty,0.1,0.09816951249361038,1.6652877477645873,96.812,69.02,2023-11-18_15-03-26,0.001,cuda:0,256,42,False,11172042,0,305749.36790180206,568.7935348153114,0.5735265612602234,-0.610370934009552,42.617958068847656,,,,,,,,20.0
ishapira,resnet18,CIFAR-10,l1,0.0005,1.2190252155303956,1.2457622381210327,55.948,55.46,2023-11-18_14-30-05,0.001,cuda:0,256,42,False,11172042,0,1875.018916606903,31.766262352466583,0.8575285077095032,-0.6736304759979248,42.617958068847656,,,,,,,,20.0
itaishapira,resnet18,CIFAR-10,batch_norm,,0.13828163357019424,0.9983771855354309,95.16,73.64,2023-11-07_16-57-08,0.001,cpu,256,42,,11699112,0,306986.07511913776,3093.4780585467815,67.10294342041016,-7.8662495613098145,44.628570556640625,,,,,,,,10.0
itaishapira,lenet,FashionMNIST,l1,0.1,6.90107069905599,6.901070584869385,10.0,10.0,2023-11-07_08-30-23,0.001,cpu,256,42,,128576,0,16.07615504669957,0.13084628689102829,0.013865964487195015,-0.0006291143945418298,0.490478515625,,,,,,,,10.0
itaishapira,lenet,MNIST,l2,0.0001,0.15847639088630677,0.14261328967809678,95.27166666666666,95.58,2023-11-06_18-33-04,0.001,cpu,256,42,,128576,0,2441.634025335312,27.938270181417465,0.4410918653011322,-0.2988220155239105,0.490478515625,,,,,,,,2.0
alexo,lenet,MNIST,l2,0.0001,0.1584763897895813,0.14261327978968621,95.27166666666666,95.58,2023-11-18_11-40-03,0.001,cpu,256,42,False,252175,0,4613.924388170242,47.82975873351097,1.0,-0.2988220155239105,0.24785995483398438,dynamic_quantization,,,,,,,
alexo,lenet,MNIST,l2,0.0001,0.158476389781634,0.14261327978968621,95.27166666666666,95.58,2023-11-18_11-36-06,0.001,cpu,256,42,False,249627,22,4435.192531354725,40.132784225046635,0.4933028221130371,-0.2618285119533539,0.23814010620117188,static_quantization,,,,,,,
itaishapira,lenet,MNIST,l_infinty,0.001,0.12146427580515544,0.1131735184058547,96.25333333333333,96.61,2023-11-06_18-34-51,0.001,cpu,256,42,,128576,0,6719.155166685581,43.935467287898064,0.3432345688343048,-0.34339600801467896,0.490478515625,,,,,,,,2.0
ishapira,resnet18,CIFAR-10,l2,0.0001,0.09802395303010941,1.4116252960205078,96.778,71.55,2023-11-18_14-53-15,0.001,cuda:0,256,42,False,11172042,0,43195.2271065712,202.95938169956207,0.4710713326931,-0.4782494902610779,42.617958068847656,,,,,,,,20.0
ishapira,resnet18,CIFAR-10,l_infinty,0.01,0.08723080849647522,1.5883058153152465,97.168,68.87,2023-11-18_15-10-04,0.001,cuda:0,256,42,False,11172042,0,313956.66280686855,586.8006461262703,0.5872116088867188,-0.6634835004806519,42.617958068847656,,,,,,,,20.0
itaishapira,lenet,FashionMNIST,l_infinty,0.001,0.33691884060700733,0.37181923747062684,87.72333333333333,86.46,2023-11-07_08-55-10,0.001,cpu,256,42,,128576,0,9482.786939799786,73.1018696129322,0.38368019461631775,-1.1845718622207642,0.490478515625,,,,,,,,10.0
ishapira,lenet,MNIST,{'l1': 0.005},0.005,2.3015644344329833,2.3014380348205568,11.236666666666666,11.35,2023-11-18_18-32-33,0.001,cuda:0,256,42,False,44426,0,5.588195439253468,0.15414092026185244,0.0789143443107605,-0.047439079731702805,0.16947174072265625,,CrossEntropyLoss,Adam,True,"[2.301498496500651, 2.3015485507965088, 2.3016072602589923, 2.3016135728200275, 2.3015642512003582, 2.3016391824086506, 2.301589944966634, 2.301639677810669, 2.301637211227417, 2.30159079729716, 2.3015746802012127, 2.301550347518921, 2.3015634761810304, 2.3015375649770102, 2.301560642115275, 2.3015526228586833, 2.3015831826527915, 2.3015902060190836, 2.301598500061035, 2.3015644344329833]","[2.301367919921875, 2.301416802597046, 2.301498441696167, 2.301446678543091, 2.3014455863952636, 2.3015094009399415, 2.3014720821380616, 2.3015150051116944, 2.3015047466278076, 2.3014726150512694, 2.301455907058716, 2.3014249992370606, 2.3014432445526123, 2.3014217178344727, 2.301459679031372, 2.301418369674683, 2.301480788421631, 2.3014405265808104, 2.3015059169769287, 2.3014380348205568]",4700.0,20.0
itaishapira,lenet,MNIST,l1,0.1,6.8717120735168455,6.871768316650391,10.441666666666666,10.28,2023-11-06_18-28-16,0.001,cpu,256,42,,128576,0,16.458168621058576,0.2887023631774355,0.15403831005096436,-0.0006513568223454058,0.490478515625,,,,,,,,2.0
itaishapira,lenet,MNIST,l2,0.01,0.13528901863098144,0.12198551453351975,96.11333333333333,96.38,2023-11-07_07-44-09,0.001,cpu,256,42,,128576,0,521.5958743467927,12.357696486636996,0.42400801181793213,-0.3568571209907532,0.490478515625,,,,,,,,10.0
alexo,lenet,MNIST,l2,0.01,0.1352890108982722,0.12198551076352596,96.11333333333333,96.38,2023-11-18_11-38-40,0.001,cpu,256,42,False,252175,0,900.0014530569315,22.478447640314698,1.0,-0.3568571209907532,0.24785995483398438,dynamic_quantization,,,,,,,
alexo,lenet,MNIST,l2,0.01,0.13528901161750156,0.12198551076352596,96.11333333333333,96.38,2023-11-18_11-34-00,0.001,cpu,256,42,False,249627,22,829.959602214396,15.675862954929471,0.2814338207244873,-0.21068114042282104,0.23814010620117188,static_quantization,,,,,,,
ishapira,resnet18,CIFAR-10,l_infinty,0.001,0.08228482166290284,1.608766020965576,97.286,69.38,2023-11-18_15-15-37,0.001,cuda:0,256,42,False,11172042,0,305703.54352784157,570.4744926691055,0.5386362075805664,-0.5496589541435242,42.617958068847656,,,,,,,,20.0
itaishapira,lenet,MNIST,l1,0.0001,0.047713319978117945,0.0478065823379904,98.585,98.28,2023-11-07_07-39-08,0.001,cpu,256,42,,128576,0,748.0381285697222,19.566170167177916,0.5828348994255066,-0.45786240696907043,0.490478515625,,,,,,,,10.0
ishapira,lenet,MNIST,{'l_infinty': 0.01},0.01,0.012906974797944228,0.0457089490052229,99.565,98.72,2023-11-18_19-55-17,0.001,cuda:0,256,42,False,44426,0,2714.637083530426,35.159815326333046,0.5609539151191711,-0.5196710824966431,0.16947174072265625,,CrossEntropyLoss,Adam,True,"[0.17257029033501942, 0.10530231532851855, 0.07592241188685099, 0.05967851757605871, 0.044146276345849035, 0.041687291159232455, 0.03243117768764496, 0.0351551338493824, 0.028072660466780266, 0.02184645724495252, 0.01900586300690969, 0.017998015564183394, 0.01624014271746079, 0.01131229262786607, 0.015313351580376427, 0.010929562812981505, 0.014744277852276961, 0.008338537405245006, 0.007000839263030017, 0.012906974797944228]","[0.15240471764802932, 0.09397743575274944, 0.07167518415600062, 0.056544366190582514, 0.045897427289607, 0.04801800066418946, 0.04172969802394509, 0.044064190993271767, 0.04097801948005799, 0.03598008429801557, 0.03461291662671138, 0.0353025522932352, 0.03555641748753842, 0.0327173848382663, 0.03862940914580831, 0.03909941061764257, 0.04026727489938348, 0.03854225347257525, 0.039045778653371964, 0.0457089490052229]",4700.0,20.0
itaishapira,lenet,MNIST,l2,0.001,0.0480876405219237,0.0470073105096817,98.55333333333333,98.41,2023-11-07_07-46-36,0.001,cpu,256,42,,128576,0,954.6614035367966,18.41121733188629,0.4674147963523865,-0.5194569826126099,0.490478515625,,,,,,,,10.0
alexo,lenet,MNIST,l2,0.001,0.048087637015183766,0.047007304108142856,98.55333333333333,98.41,2023-11-18_11-39-14,0.001,cpu,256,42,False,252175,0,1674.9928616583347,31.893596172332764,1.0,-0.5194569826126099,0.24785995483398438,dynamic_quantization,,,,,,,
alexo,lenet,MNIST,l2,0.001,0.04808763686418533,0.047007304108142856,98.55333333333333,98.41,2023-11-18_11-34-50,0.001,cpu,256,42,False,249627,22,1546.4175879508257,23.34269480407238,0.3231722414493561,-0.3038955628871918,0.23814010620117188,static_quantization,,,,,,,
itaishapira,lenet,FashionMNIST,l_infinty,0.01,0.3118209580739339,0.34885885486602786,88.71333333333334,87.14,2023-11-07_08-52-45,0.001,cpu,256,42,,128576,0,8439.727323770523,61.182800114154816,0.6159436106681824,-1.244356632232666,0.490478515625,,,,,,,,10.0
ishapira,resnet18,CIFAR-10,dropout,0.5,0.24736562006950377,1.0432341145515442,93.258,69.31,2023-11-18_13-56-42,0.001,cuda:0,256,42,False,11172042,0,294857.03354144096,556.0683057904243,0.5974403619766235,-0.6121756434440613,42.617958068847656,,,,,,,,20.0
itaishapira,lenet,FashionMNIST,l2,0.01,0.5096504468123119,0.5377732532978058,81.055,80.25,2023-11-07_08-43-06,0.001,cpu,256,42,,128576,0,532.881997898221,12.291393496096134,0.3295963704586029,-0.40265727043151855,0.490478515625,,,,,,,,10.0
ishapira,resnet18,CIFAR-10,l1,0.001,1.659149326019287,1.6540364700317383,37.628,38.41,2023-11-18_14-19-17,0.001,cuda:0,256,42,False,11172042,0,1513.0620064735413,21.032735764980316,1.363661289215088,-1.3659327030181885,42.617958068847656,,,,,,,,20.0
itaishapira,lenet,FashionMNIST,dropout,0.3,0.3170634151776632,0.3500826246023178,88.41166666666666,87.06,2023-11-07_08-22-51,0.001,cpu,256,42,,128576,0,17564.623472988605,109.33593398332596,0.4973980188369751,-1.3193784952163696,0.490478515625,,,,,,,,10.0
ishapira,resnet18,CIFAR-10,l2,0.0005,0.1597382539844513,1.0671106874465943,94.64,73.72,2023-11-18_14-57-57,0.001,cuda:0,256,42,False,11172042,0,16738.977956295013,110.82324576377869,0.4005109667778015,-0.312115877866745,42.617958068847656,,,,,,,,20.0
itaishapira,lenet,MNIST,none,,0.10686220119396846,0.0937498994603753,96.865,97.22,2023-11-06_18-24-23,0.001,cpu,256,42,,128576,0,6821.767361700535,44.29925246536732,0.3549064099788666,-0.3646840751171112,0.490478515625,,,,,,,,2.0
alexo,lenet,MNIST,none,,0.10686219495932262,0.09374989802241325,96.865,97.22,2023-11-18_11-36-40,0.001,cpu,256,42,False,252175,0,13330.585046350956,78.78973533213139,1.0,-0.3646840751171112,0.24785995483398438,dynamic_quantization,,,,,,,
alexo,lenet,MNIST,none,,0.1068621946255366,0.09374989802241325,96.865,97.22,2023-11-18_11-31-00,0.001,cpu,256,42,False,249627,22,13157.318602643907,71.08395079523325,0.4394904375076294,-0.2663366198539734,0.23814010620117188,static_quantization,,,,,,,
itaishapira,lenet,MNIST,l2,0.1,2.3271218616485596,2.326806060028076,11.268333333333333,11.38,2023-11-06_18-31-11,0.001,cpu,256,42,,128576,0,161.7321158722043,4.67358978278935,0.1397230625152588,-0.16341380774974823,0.490478515625,,,,,,,,2.0
alexo,lenet,MNIST,l2,0.1,2.3271218346913654,2.326806065368652,11.268333333333333,11.38,2023-11-18_11-38-07,0.001,cpu,256,42,False,252175,0,283.19992254674435,10.149554021656513,1.0,-0.16341380774974823,0.24785995483398438,dynamic_quantization,,,,,,,
alexo,lenet,MNIST,l2,0.1,2.3271218260447184,2.326806065368652,11.268333333333333,11.38,2023-11-18_11-33-11,0.001,cpu,256,42,False,249627,22,249.91015159338713,5.902905359864235,0.1397230625152588,-0.014121539890766144,0.23814010620117188,static_quantization,,,,,,,
itaishapira,lenet,FashionMNIST,l2,0.1,2.3083416906992595,2.309077624130249,10.0,10.0,2023-11-07_08-40-30,0.001,cpu,256,42,,128576,0,168.2442104369402,5.663764331489801,0.2126200944185257,-0.1487278938293457,0.490478515625,,,,,,,,10.0
itaishapira,lenet,MNIST,l1,0.001,0.20350378576914468,0.18418151037693023,93.97833333333334,94.67,2023-11-06_18-29-44,0.001,cpu,256,42,,128576,0,433.09031427279115,15.277419341728091,0.41644716262817383,-0.3898155093193054,0.490478515625,,,,,,,,2.0
ishapira,lenet,MNIST,{'l_infinty': 0.5},0.5,0.007655794289615005,0.04080423160850769,99.74666666666667,98.99,2023-11-18_20-10-10,0.001,cuda:0,256,42,False,44426,0,2775.092340886593,35.74633973836899,0.5241350531578064,-0.6095737814903259,0.16947174072265625,,CrossEntropyLoss,Adam,True,"[0.18209355923334758, 0.10738098067839941, 0.07286906295617422, 0.06111230434278647, 0.0476525917182366, 0.03804445771773656, 0.02956730947593848, 0.025897136763731638, 0.029657407402992247, 0.022994306660195193, 0.016195314314464727, 0.019583737122515838, 0.014097629035760959, 0.01288600531220436, 0.01977593147456646, 0.008994946458935737, 0.012889890140543382, 0.01023803148791194, 0.007534520335247119, 0.007655794289615005]","[0.1634440962255001, 0.09760141989588737, 0.07112517878040671, 0.06124212147295475, 0.04640940521582961, 0.04592733611986041, 0.03799457359630615, 0.03551594077139161, 0.041955029734317216, 0.036273352349409836, 0.03197727690986358, 0.03660066185292089, 0.034695133385015654, 0.03637348594475771, 0.04632946325297817, 0.03205772351316409, 0.04296944183581509, 0.03694160260978388, 0.03944183999217348, 0.04080423160850769]",4700.0,20.0
itaishapira,lenet,MNIST,l2,0.001,0.1383998429854711,0.12033982678055763,95.78666666666666,96.3,2023-11-06_18-32-27,0.001,cpu,256,42,,128576,0,1422.8814021646976,20.540734708309174,0.3341614603996277,-0.32309892773628235,0.490478515625,,,,,,,,2.0
alexo,lenet,MNIST,l2,0.001,0.13839984053770701,0.1203398154526949,95.78666666666666,96.3,2023-11-18_11-39-30,0.001,cpu,256,42,False,252175,0,2645.6446684896946,35.86382305622101,1.0,-0.32309892773628235,0.24785995483398438,dynamic_quantization,,,,,,,
alexo,lenet,MNIST,l2,0.001,0.13839984058936436,0.1203398154526949,95.78666666666666,96.3,2023-11-18_11-35-15,0.001,cpu,256,42,False,249627,22,2490.057912617922,28.17297077178955,0.44905829429626465,-0.24814650416374207,0.23814010620117188,static_quantization,,,,,,,
itaishapira,lenet,MNIST,l_infinty,0.001,0.0429431129693985,0.05263410745859146,98.62,98.29,2023-11-07_07-56-21,0.001,cpu,256,42,,128576,0,7722.236003994942,54.02795696258545,0.572693407535553,-0.9566311836242676,0.490478515625,,,,,,,,10.0
itaishapira,resnet18,CIFAR-10,none,,0.2746876909065247,1.0932937984466553,90.968,69.09,2023-11-07_14-41-06,0.001,cpu,256,42,,11679912,0,275747.64615631104,511.77329874038696,0.5280808806419373,-1.2220393419265747,44.555328369140625,,,,,,,,10.0
